latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.26551,-76.42151,312.92,1.88,1.34,2023-06-25,1849,A,36,6.1NRT,287.13,24.17,D
49.29395,-76.52978,312.67,1.86,1.33,2023-06-25,1849,A,25,6.1NRT,277.9,26.08,D
49.3549,-76.77612,328.43,1.81,1.32,2023-06-25,1849,A,68,6.1NRT,272.89,62.93,D
49.4078,-76.70978,322.32,1.82,1.32,2023-06-25,1849,A,34,6.1NRT,278.39,40.72,D
49.41303,-76.71584,328.03,1.82,1.32,2023-06-25,1849,A,66,6.1NRT,279.22,56.55,D
49.44852,-76.72188,312.35,1.82,1.32,2023-06-25,1849,A,70,6.1NRT,280.3,24.15,D
49.44663,-76.74709,312.22,1.82,1.32,2023-06-25,1849,A,68,6.1NRT,281.36,23.24,D
49.4744,-76.85239,302.89,1.8,1.31,2023-06-25,1849,A,42,6.1NRT,276.38,10.59,D
49.83905,-69.98895,327.6,4.11,1.88,2023-06-25,1849,A,73,6.1NRT,294.82,154.8,D
49.84516,-69.94248,315.56,4.14,1.88,2023-06-25,1849,A,36,6.1NRT,291.77,65.97,D
49.84428,-69.9977,328.52,4.11,1.88,2023-06-25,1849,A,81,6.1NRT,296.34,169.69,D
49.66702,-76.53964,304.1,1.87,1.34,2023-06-25,1849,A,23,6.1NRT,276.71,11.06,D
49.90198,-79.42039,332.52,1.38,1.16,2023-06-25,1849,A,0,6.1NRT,267.71,53.93,D
49.91413,-79.40381,305.44,1.38,1.16,2023-06-25,1849,A,53,6.1NRT,267.6,15.51,D
19.90069,-155.7673,326.98,1.24,1.11,2023-06-25,2027,T,79,6.1NRT,305.49,18.78,D
19.89916,-155.75546,319.55,1.24,1.1,2023-06-25,2027,T,69,6.1NRT,304.83,8.34,D
19.40765,-155.28647,330.97,1.15,1.07,2023-06-25,2027,T,45,6.1NRT,308.61,27.73,D
18.22348,-101.11483,341.99,1.01,1.01,2023-06-25,2019,A,88,6.1NRT,310.29,30.35,D
18.14204,-101.90427,335.65,1.06,1.03,2023-06-25,2019,A,81,6.1NRT,298.85,26.42,D
18.14054,-101.91402,325.58,1.06,1.03,2023-06-25,2019,A,53,6.1NRT,299.93,12.06,D
18.63542,-101.3889,345.26,1.02,1.01,2023-06-25,2019,A,89,6.1NRT,311.72,33.88,D
18.50009,-102.50665,333.19,1.1,1.05,2023-06-25,2019,A,75,6.1NRT,302.36,29.3,D
18.81593,-102.32326,334.94,1.08,1.04,2023-06-25,2019,A,46,6.1NRT,313.62,12.79,D
19.94515,-101.01655,332.57,1,1,2023-06-25,2021,A,51,6.1NRT,314.54,15.32,D
19.52178,-103.93623,333.23,1.26,1.12,2023-06-25,2021,A,81,6.1NRT,301.44,32.41,D
19.38602,-104.75631,327.69,1.42,1.18,2023-06-25,2021,A,75,6.1NRT,300,21.92,D
19.38372,-104.77002,339.83,1.43,1.18,2023-06-25,2021,A,87,6.1NRT,299.6,50.83,D
19.70749,-103.74661,327.47,1.23,1.1,2023-06-25,2021,A,30,6.1NRT,302.82,23.17,D
19.57354,-105.00026,338.99,1.47,1.2,2023-06-25,2021,A,86,6.1NRT,303.4,45.66,D
19.56893,-104.99073,328.82,1.46,1.2,2023-06-25,2021,A,74,6.1NRT,302.39,20.5,D
19.56653,-105.00455,328.66,1.47,1.2,2023-06-25,2021,A,73,6.1NRT,302.22,20.19,D
20.23395,-101.0536,337.88,1,1,2023-06-25,2021,A,60,6.1NRT,320.42,19.86,D
20.2428,-101.05508,342.95,1,1,2023-06-25,2021,A,75,6.1NRT,316.93,28.26,D
19.85882,-103.81261,352.18,1.23,1.1,2023-06-25,2021,A,95,6.1NRT,305.79,76.9,D
19.85703,-103.82382,334.21,1.23,1.1,2023-06-25,2021,A,75,6.1NRT,305.91,33.55,D
19.86236,-103.80817,326.61,1.23,1.1,2023-06-25,2021,A,44,6.1NRT,291.48,15.98,D
19.86053,-103.81924,341.95,1.23,1.1,2023-06-25,2021,A,87,6.1NRT,307.06,48.15,D
19.71712,-104.73354,331.45,1.4,1.17,2023-06-25,2021,A,63,6.1NRT,302.11,31.63,D
19.70255,-105.13767,326.22,1.49,1.21,2023-06-25,2021,A,42,6.1NRT,303.37,13.63,D
20.61778,-100.49976,330.8,1.01,1,2023-06-25,2021,A,49,6.1NRT,303.65,15.38,D
20.55713,-101.6739,333.52,1.01,1.01,2023-06-25,2021,A,43,6.1NRT,306.44,19.49,D
20.06855,-105.03263,325.6,1.45,1.19,2023-06-25,2021,A,44,6.1NRT,298,21.06,D
20.0651,-105.24609,327.49,1.49,1.21,2023-06-25,2021,A,65,6.1NRT,301.99,16.4,D
20.58867,-104.384,338.54,1.29,1.13,2023-06-25,2021,A,85,6.1NRT,307.33,35.45,D
20.93346,-103.26318,345.61,1.12,1.06,2023-06-25,2021,A,90,6.1NRT,314.1,38.71,D
20.94443,-103.25435,342.25,1.12,1.06,2023-06-25,2021,A,83,6.1NRT,318.2,28.9,D
21.4102,-104.50807,327.58,1.28,1.12,2023-06-25,2021,A,62,6.1NRT,307.98,14.68,D
21.44712,-104.66226,339.51,1.3,1.13,2023-06-25,2021,A,85,6.1NRT,313.47,28.59,D
22.03567,-102.2813,331.84,1.02,1.01,2023-06-25,2021,A,28,6.1NRT,316.02,6.82,D
21.8568,-104.03149,336.69,1.19,1.08,2023-06-25,2021,A,67,6.1NRT,321.46,14.68,D
21.80987,-104.52135,336.87,1.26,1.12,2023-06-25,2021,A,81,6.1NRT,309.89,30.26,D
21.94134,-103.89975,337.75,1.17,1.08,2023-06-25,2021,A,49,6.1NRT,312.78,32.39,D
21.79851,-105.01141,327.5,1.35,1.15,2023-06-25,2021,A,57,6.1NRT,306.49,15.48,D
22.19413,-104.23318,333.09,1.21,1.09,2023-06-25,2021,A,64,6.1NRT,314.07,14.34,D
22.29789,-104.18425,331.84,1.19,1.09,2023-06-25,2021,A,67,6.1NRT,317.18,10.49,D
22.70095,-104.22439,327.29,1.19,1.08,2023-06-25,2021,A,29,6.1NRT,309.99,13.76,D
22.71066,-104.22518,325.98,1.19,1.08,2023-06-25,2021,A,27,6.1NRT,308.52,13.3,D
22.81025,-103.72475,331.25,1.12,1.06,2023-06-25,2021,A,72,6.1NRT,310.86,17.84,D
22.81952,-103.72667,346.55,1.12,1.06,2023-06-25,2021,A,91,6.1NRT,312.04,47.38,D
22.81784,-103.73734,366.83,1.12,1.06,2023-06-25,2021,A,100,6.1NRT,314.31,108.29,D
22.82882,-103.72844,325.61,1.12,1.06,2023-06-25,2021,A,52,6.1NRT,309.17,10.83,D
22.82712,-103.73929,349.8,1.12,1.06,2023-06-25,2021,A,93,6.1NRT,311.35,56.95,D
22.86453,-103.78719,334.8,1.13,1.06,2023-06-25,2021,A,77,6.1NRT,309.85,22.25,D
22.86279,-103.79808,334.12,1.13,1.06,2023-06-25,2021,A,77,6.1NRT,309.65,21.51,D
22.87561,-103.77792,356.78,1.12,1.06,2023-06-25,2021,A,98,6.1NRT,315.21,72.22,D
22.8739,-103.78867,352.76,1.13,1.06,2023-06-25,2021,A,95,6.1NRT,314.96,60.27,D
22.87215,-103.79966,339.83,1.13,1.06,2023-06-25,2021,A,83,6.1NRT,312.16,29.78,D
22.86699,-103.83199,338.62,1.13,1.06,2023-06-25,2021,A,83,6.1NRT,310.84,29.64,D
22.88667,-103.76868,350.6,1.12,1.06,2023-06-25,2021,A,94,6.1NRT,315.85,54.85,D
22.88495,-103.77956,339.31,1.12,1.06,2023-06-25,2021,A,84,6.1NRT,314.53,29.02,D
22.87809,-103.82274,349.93,1.13,1.06,2023-06-25,2021,A,93,6.1NRT,316.29,52.35,D
22.87636,-103.8336,341.04,1.13,1.06,2023-06-25,2021,A,85,6.1NRT,314.21,32.31,D
22.89599,-103.7704,355.82,1.12,1.06,2023-06-25,2021,A,97,6.1NRT,318.06,69.29,D
22.9053,-103.77216,349.65,1.12,1.06,2023-06-25,2021,A,93,6.1NRT,315.27,53.37,D
22.9036,-103.78297,338.17,1.12,1.06,2023-06-25,2021,A,82,6.1NRT,314.34,28.43,D
23.79206,-98.03896,331.15,1.33,1.14,2023-06-25,2021,A,65,6.1NRT,308.14,11.28,D
23.79049,-98.05172,337.59,1.33,1.14,2023-06-25,2021,A,82,6.1NRT,310.03,26.64,D
22.93798,-104.78144,336.95,1.26,1.11,2023-06-25,2021,A,53,6.1NRT,310.97,33.21,D
22.93994,-104.77444,329.11,1.26,1.11,2023-06-25,2021,A,59,6.1NRT,310.39,18.33,D
22.93778,-104.78715,327.01,1.26,1.11,2023-06-25,2021,A,28,6.1NRT,311.21,13.93,D
23.12122,-105.46393,323.43,1.37,1.16,2023-06-25,2021,A,52,6.1NRT,301.76,17.56,D
23.30055,-104.82599,324.75,1.25,1.11,2023-06-25,2021,A,38,6.1NRT,309.13,14.82,D
23.30266,-104.82017,330.7,1.25,1.11,2023-06-25,2021,A,63,6.1NRT,310.36,21.49,D
23.31416,-104.81181,335.61,1.25,1.11,2023-06-25,2021,A,81,6.1NRT,311.79,28.64,D
23.31245,-104.82201,359.28,1.25,1.11,2023-06-25,2021,A,99,6.1NRT,314.22,96.61,D
23.31246,-105.36852,324.42,1.34,1.15,2023-06-25,2021,A,25,6.1NRT,308.39,11.45,D
23.33974,-105.2703,333.47,1.32,1.14,2023-06-25,2021,A,79,6.1NRT,312.34,26.87,D
23.35007,-105.27067,349.56,1.32,1.14,2023-06-25,2021,A,93,6.1NRT,312.2,68.51,D
23.63235,-105.48724,332.95,1.35,1.15,2023-06-25,2021,A,71,6.1NRT,309.93,31.04,D
23.63007,-105.50076,327.78,1.35,1.15,2023-06-25,2021,A,53,6.1NRT,311.35,18.17,D
23.67068,-105.93639,323.22,1.43,1.18,2023-06-25,2021,A,49,6.1NRT,304.42,14.74,D
24.11123,-105.45613,331.25,1.32,1.14,2023-06-25,2021,A,72,6.1NRT,308.68,27.83,D
23.96885,-106.89174,326.7,1.63,1.26,2023-06-25,2021,A,66,6.1NRT,306.63,14.08,D
24.32383,-105.29124,354.4,1.28,1.12,2023-06-25,2021,A,83,6.1NRT,315.72,81.86,D
24.33576,-105.28085,350.63,1.28,1.12,2023-06-25,2021,A,75,6.1NRT,309.92,66.86,D
24.33375,-105.29304,355.88,1.28,1.12,2023-06-25,2021,A,76,6.1NRT,313.88,86.33,D
24.33508,-105.28606,355.77,1.28,1.12,2023-06-25,2021,A,81,6.1NRT,315.19,85.21,D
24.34491,-105.28834,354.49,1.28,1.12,2023-06-25,2021,A,83,6.1NRT,310.5,81.7,D
24.34287,-105.30032,344.74,1.28,1.12,2023-06-25,2021,A,48,6.1NRT,311.11,53.71,D
24.30816,-107.25634,331,1.7,1.28,2023-06-25,2021,A,75,6.1NRT,308.82,26.63,D
24.30516,-107.27274,331,1.71,1.28,2023-06-25,2021,A,75,6.1NRT,308.97,27.79,D
25.4268,-100.32752,334.26,1.08,1.04,2023-06-25,2021,A,63,6.1NRT,306.49,22,D
25.43599,-100.32887,345.71,1.08,1.04,2023-06-25,2021,A,88,6.1NRT,309.68,42.14,D
24.68445,-106.00694,326.22,1.39,1.17,2023-06-25,2021,A,42,6.1NRT,310.24,15.46,D
24.44658,-107.38462,327.99,1.73,1.29,2023-06-25,2021,A,64,6.1NRT,306.01,20.03,D
24.46099,-107.37057,384.43,1.72,1.29,2023-06-25,2021,A,100,6.1NRT,306.64,342.87,D
24.45792,-107.38716,357.46,1.73,1.29,2023-06-25,2021,A,98,6.1NRT,307.36,138.54,D
24.47231,-107.37312,336.18,1.72,1.29,2023-06-25,2021,A,82,6.1NRT,301.37,42.76,D
24.74312,-106.09932,336.95,1.41,1.17,2023-06-25,2021,A,82,6.1NRT,300.92,46.36,D
24.74079,-106.11292,328.95,1.41,1.18,2023-06-25,2021,A,69,6.1NRT,300.03,28.38,D
24.96397,-106.48996,326.21,1.48,1.2,2023-06-25,2021,A,56,6.1NRT,299.9,29.56,D
24.96021,-106.48215,328.77,1.47,1.2,2023-06-25,2021,A,70,6.1NRT,301.85,34.5,D
24.9588,-106.98899,327.24,1.59,1.24,2023-06-25,2021,A,46,6.1NRT,304.82,17.55,D
25.18949,-106.35897,333.52,1.43,1.18,2023-06-25,2021,A,40,6.1NRT,307.94,40.64,D
25.38162,-106.8998,322.94,1.54,1.22,2023-06-25,2021,A,53,6.1NRT,302.36,21.01,D
25.33051,-107.56466,338.66,1.71,1.28,2023-06-25,2021,A,86,6.1NRT,305.68,48.63,D
25.33168,-107.55503,332.23,1.7,1.28,2023-06-25,2021,A,65,6.1NRT,305.8,25.71,D
25.32876,-107.57066,331.1,1.71,1.28,2023-06-25,2021,A,40,6.1NRT,305.03,25.22,D
26.48301,-102.97108,355.39,1.01,1,2023-06-25,2021,A,96,6.1NRT,318.62,55.21,D
26.48153,-102.98096,370.7,1.01,1,2023-06-25,2021,A,100,6.1NRT,328.05,98.6,D
26.4904,-102.98262,364.61,1.01,1,2023-06-25,2021,A,100,6.1NRT,322.72,79.94,D
26.48888,-102.9928,337.84,1.01,1,2023-06-25,2021,A,72,6.1NRT,318.33,17.77,D
26.87387,-109.72834,324.53,2.23,1.45,2023-06-25,2023,A,59,6.1NRT,303.47,19.41,D
28.39737,-109.09457,332.23,1.87,1.34,2023-06-25,2023,A,67,6.1NRT,312.68,30.22,D
29.68662,-102.36374,346.18,1.02,1.01,2023-06-25,2023,A,88,6.1NRT,320.99,29.5,D
29.81841,-106.53638,346.25,1.23,1.1,2023-06-25,2023,A,88,6.1NRT,323.66,34.14,D
29.81628,-106.54883,348.42,1.23,1.1,2023-06-25,2023,A,90,6.1NRT,323.8,41.51,D
29.81405,-106.56184,342.62,1.24,1.1,2023-06-25,2023,A,84,6.1NRT,323.06,26.21,D
29.61027,-108.53011,332.66,1.62,1.25,2023-06-25,2023,A,50,6.1NRT,299.63,46.77,D
29.61169,-108.59231,375.85,1.64,1.26,2023-06-25,2023,A,100,6.1NRT,309.04,257.21,D
29.60845,-108.60932,347.35,1.64,1.26,2023-06-25,2023,A,84,6.1NRT,305.23,89.9,D
29.98743,-106.57426,343.02,1.23,1.1,2023-06-25,2023,A,84,6.1NRT,323.46,25.88,D
29.62286,-108.59421,380.72,1.64,1.26,2023-06-25,2023,A,100,6.1NRT,307.87,297.33,D
29.61967,-108.61107,366.83,1.64,1.26,2023-06-25,2023,A,94,6.1NRT,309.07,192.5,D
29.6341,-108.59573,337.63,1.64,1.26,2023-06-25,2023,A,46,6.1NRT,306.23,59.39,D
30.11902,-106.82829,349.59,1.26,1.12,2023-06-25,2023,A,91,6.1NRT,329.32,41.31,D
30.12882,-106.83062,349.24,1.26,1.12,2023-06-25,2023,A,91,6.1NRT,328.55,40.3,D
31.54752,-110.19887,351.2,1.89,1.34,2023-06-25,2023,A,90,6.1NRT,317.99,107.73,D
32.0214,-109.75078,334.71,1.73,1.29,2023-06-25,2023,A,36,6.1NRT,319.19,24.95,D
33.29157,-108.16205,360.22,1.31,1.14,2023-06-25,2025,A,100,6.1NRT,322.53,93.47,D
33.28917,-108.17563,339.83,1.32,1.14,2023-06-25,2025,A,80,6.1NRT,321.01,28.12,D
33.31189,-108.15799,346.32,1.31,1.14,2023-06-25,2025,A,89,6.1NRT,319.16,46.77,D
33.30941,-108.17168,336.82,1.31,1.14,2023-06-25,2025,A,31,6.1NRT,319.43,21.82,D
33.30698,-108.1851,341.57,1.32,1.14,2023-06-25,2025,A,74,6.1NRT,318.43,33.73,D
36.37697,-106.34317,335.91,1.03,1.01,2023-06-25,2025,A,80,6.1NRT,309.82,27.17,D
36.55329,-105.98262,366.38,1.01,1.01,2023-06-25,2025,A,100,6.1NRT,319.29,88.04,D
35.8679,-112.00362,329,1.96,1.37,2023-06-25,2025,A,59,6.1NRT,309.94,38.6,D
39.56723,-107.79819,341.99,1.05,1.02,2023-06-25,2027,A,89,6.1NRT,321.01,28.06,D
37.69426,-118.89484,320.22,4.64,1.97,2023-06-25,2027,A,39,6.1NRT,293.67,124.53,D
37.69485,-118.898,319.52,4.64,1.97,2023-06-25,2027,A,36,6.1NRT,292.79,118.06,D
41.28936,-105.41351,322.62,1.02,1.01,2023-06-25,2027,A,37,6.1NRT,303.92,12.25,D
40.57721,-110.93818,327.3,1.34,1.15,2023-06-25,2027,A,77,6.1NRT,298.78,32.86,D
19.39927,-155.29063,328.7,1.7,1.28,2023-06-25,2339,A,67,6.1NRT,311.52,41.24,D
40.39071,-79.85809,300.45,1.76,1.3,2023-06-26,0230,T,28,6.1NRT,285.18,10.75,N
47.84035,-75.74899,311.13,1,1,2023-06-26,0232,T,46,6.1NRT,269.9,12.61,N
48.0636,-77.12485,326.16,1.02,1.01,2023-06-26,0232,T,96,6.1NRT,267.92,0,N
48.43587,-76.18975,319.73,1,1,2023-06-26,0232,T,99,6.1NRT,271.42,21.19,N
48.43398,-76.20288,329.39,1,1,2023-06-26,0232,T,58,6.1NRT,272.23,30,N
48.43208,-76.21602,312.46,1,1,2023-06-26,0232,T,85,6.1NRT,271.86,15.51,N
48.4465,-76.1795,307.86,1,1,2023-06-26,0232,T,34,6.1NRT,270.89,10.94,N
48.4446,-76.19264,320.62,1,1,2023-06-26,0232,T,100,6.1NRT,273.66,22.12,N
48.48826,-76.20711,304.24,1,1,2023-06-26,0232,T,23,6.1NRT,270.6,8.56,N
48.50621,-76.21942,301.08,1,1,2023-06-26,0232,T,11,6.1NRT,267.41,6.68,N
48.57868,-76.16071,308.11,1,1,2023-06-26,0232,T,72,6.1NRT,280.62,10.49,N
48.48654,-76.98049,322.58,1.01,1.01,2023-06-26,0232,T,92,6.1NRT,268.49,0,N
48.48453,-76.99375,393.54,1.01,1.01,2023-06-26,0232,T,100,6.1NRT,285.43,0,N
48.48251,-77.007,389.05,1.01,1.01,2023-06-26,0232,T,100,6.1NRT,280.61,0,N
49.50132,-68.70901,307.35,1.73,1.29,2023-06-26,0232,T,30,6.1NRT,287.46,18.63,N
49.85067,-69.97808,305.13,1.52,1.22,2023-06-26,0232,T,63,6.1NRT,288.22,14.68,N
49.87999,-69.92571,312.09,1.53,1.22,2023-06-26,0232,T,54,6.1NRT,288.32,22,N
49.89255,-69.90711,309.62,1.53,1.22,2023-06-26,0232,T,42,6.1NRT,287.73,18.91,N
49.87495,-70.11516,323.89,1.5,1.21,2023-06-26,0232,T,100,6.1NRT,288.12,42.3,N
49.88741,-70.09706,332.91,1.5,1.21,2023-06-26,0232,T,100,6.1NRT,289.39,61.65,N
49.88563,-70.1177,360.72,1.5,1.21,2023-06-26,0232,T,100,6.1NRT,294.21,162.83,N
49.88388,-70.13802,305.34,1.49,1.21,2023-06-26,0232,T,64,6.1NRT,288.4,14.28,N
49.90705,-69.99551,300.53,1.52,1.22,2023-06-26,0232,T,23,6.1NRT,285.46,10.35,N
49.91961,-69.97697,301.04,1.52,1.22,2023-06-26,0232,T,34,6.1NRT,285.52,10.73,N
49.91781,-69.9979,301.58,1.52,1.22,2023-06-26,0232,T,42,6.1NRT,285.58,11.72,N
49.92563,-73.37389,308.38,1.12,1.05,2023-06-26,0232,T,33,6.1NRT,283.31,12.41,N
49.97516,-73.41002,310.95,1.12,1.05,2023-06-26,0232,T,61,6.1NRT,283.28,14.19,N
49.94579,-73.66729,300.15,1.1,1.05,2023-06-26,0232,T,19,6.1NRT,285.64,7.53,N
17.53825,-88.39113,303,1.33,1.14,2023-06-26,0402,T,45,6.1NRT,291.54,5.13,N
19.19662,-89.65168,307.97,1.18,1.08,2023-06-26,0402,T,71,6.1NRT,294.66,6.58,N
19.29547,-92.17091,312.57,1,1,2023-06-26,0402,T,79,6.1NRT,294.12,7.7,N
19.39442,-92.0438,319.72,1,1,2023-06-26,0402,T,99,6.1NRT,292.09,13.85,N
21.79401,-104.05597,305.35,4.68,1.98,2023-06-26,0404,T,64,6.1NRT,292.1,45.83,N
21.78513,-104.09745,303.82,4.71,1.99,2023-06-26,0404,T,50,6.1NRT,291.86,38.31,N
24.01635,-98.3485,310.02,1.6,1.25,2023-06-26,0404,T,79,6.1NRT,296.73,12.54,N
25.22044,-101.37321,303.13,2.5,1.52,2023-06-26,0404,T,49,6.1NRT,289.75,23.31,N
25.43466,-100.3225,346.75,2.07,1.4,2023-06-26,0404,T,100,6.1NRT,294.73,158.72,N
25.43119,-100.34106,320.95,2.08,1.4,2023-06-26,0404,T,100,6.1NRT,290.57,52.92,N
26.47585,-102.98547,311.5,3.05,1.66,2023-06-26,0404,T,69,6.1NRT,296.9,34,N
26.48992,-102.99044,319.94,3.05,1.66,2023-06-26,0404,T,99,6.1NRT,297.61,71.34,N
26.50414,-102.99471,309.28,3.05,1.66,2023-06-26,0404,T,65,6.1NRT,297.27,28.27,N
26.49062,-102.9986,320.43,3.05,1.66,2023-06-26,0404,T,100,6.1NRT,298.33,73.64,N
27.89026,-102.89939,309.66,2.78,1.59,2023-06-26,0404,T,70,6.1NRT,299.08,26.45,N
28.05998,-102.80766,309.92,2.71,1.58,2023-06-26,0404,T,71,6.1NRT,296.67,31.3,N
28.0653,-102.81462,313.74,2.71,1.58,2023-06-26,0404,T,84,6.1NRT,296.99,43.33,N
30.08875,-93.52915,307.82,1.04,1.02,2023-06-26,0404,T,61,6.1NRT,297.27,5.45,N
29.82707,-106.54109,322.87,4.44,1.94,2023-06-26,0406,T,100,6.1NRT,296.5,155.91,N
29.81606,-106.58817,316.92,4.47,1.94,2023-06-26,0406,T,94,6.1NRT,296.97,106.78,N
29.83248,-106.59421,307.33,4.47,1.94,2023-06-26,0406,T,69,6.1NRT,296.52,46.77,N
29.83012,-106.54762,328.33,4.44,1.94,2023-06-26,0406,T,100,6.1NRT,297.12,213.16,N
29.81886,-106.59444,316.73,4.47,1.94,2023-06-26,0406,T,93,6.1NRT,296.82,109.08,N
32.21131,-101.93771,316.8,1.89,1.34,2023-06-26,0406,T,93,6.1NRT,301.61,28.94,N
33.30248,-108.15024,304.36,4.57,1.96,2023-06-26,0406,T,20,6.1NRT,291.85,46.26,N
33.31955,-108.15442,304.99,4.57,1.96,2023-06-26,0406,T,13,6.1NRT,292.37,47.69,N
33.28743,-108.15202,303.11,4.57,1.96,2023-06-26,0406,T,25,6.1NRT,292.04,43.28,N
33.30439,-108.1567,301.83,4.57,1.96,2023-06-26,0406,T,15,6.1NRT,291.75,35.24,N
33.32155,-108.16059,304.86,4.57,1.96,2023-06-26,0406,T,50,6.1NRT,292.29,50.66,N
49.86149,-98.34487,302.3,1.1,1.04,2023-06-26,0412,T,48,6.1NRT,271.32,9.64,N
32.53188,-114.9882,306.76,1.58,1.24,2023-06-26,0544,T,69,6.1NRT,293.91,11.69,N
32.52134,-115.20092,310.24,1.53,1.22,2023-06-26,0544,T,79,6.1NRT,293.25,16.76,N
36.63518,-120.51776,305.42,1.01,1.01,2023-06-26,0546,T,64,6.1NRT,290.46,7.56,N
45.78036,-119.33574,301.46,1.35,1.15,2023-06-26,0548,T,41,6.1NRT,288.54,8.57,N
48.50135,-77.01252,354.87,3.28,1.71,2023-06-26,0644,A,100,6.1NRT,288.55,425.2,N
48.49976,-76.96738,326.16,3.26,1.71,2023-06-26,0644,A,100,6.1NRT,284.15,149.39,N
48.48594,-77.01283,310.39,3.28,1.71,2023-06-26,0644,A,80,6.1NRT,285.51,66.99,N
48.4844,-76.96805,310.98,3.26,1.71,2023-06-26,0644,A,81,6.1NRT,284.22,70.49,N
48.50625,-77.02083,312.08,3.28,1.71,2023-06-26,0644,A,84,6.1NRT,285.87,72.81,N
48.50444,-76.97588,308.97,3.26,1.71,2023-06-26,0644,A,76,6.1NRT,283.54,61.93,N
48.49083,-77.02109,345.3,3.28,1.71,2023-06-26,0644,A,100,6.1NRT,286.94,304.01,N
48.48907,-76.97659,341.31,3.26,1.71,2023-06-26,0644,A,100,6.1NRT,287.94,264.89,N
36.64505,-91.51948,304.99,1.04,1.02,2023-06-26,0826,A,62,6.1NRT,289.61,7.5,N
29.76554,-93.87512,308.95,1.02,1.01,2023-06-26,0828,A,70,6.1NRT,297.6,5.48,N
29.832,-106.54515,303.94,4.5,1.95,2023-06-26,0828,A,58,6.1NRT,291.59,54.11,N
25.43513,-100.32138,304.56,1.45,1.19,2023-06-26,0828,A,53,6.1NRT,290.23,10.39,N
22.8697,-103.77374,300.9,2.34,1.48,2023-06-26,0830,A,31,6.1NRT,286.01,17.62,N
22.03319,-103.85912,300.03,2.31,1.47,2023-06-26,0830,A,9,6.1NRT,287.25,15.01,N
19.60795,-92.28507,313.83,1.67,1.27,2023-06-26,0833,A,83,6.1NRT,292.06,21.09,N
19.60986,-92.29166,307.03,1.67,1.27,2023-06-26,0833,A,46,6.1NRT,292.55,9.5,N
20.57779,-101.68069,300.28,1.53,1.22,2023-06-26,0833,A,24,6.1NRT,286.97,9.51,N
48.49607,-76.96349,306.2,2.79,1.6,2023-06-26,0822,A,43,6.1NRT,283.43,42.01,N
48.50133,-77.00432,326.51,2.78,1.59,2023-06-26,0822,A,100,6.1NRT,285,121.38,N
48.49245,-76.97018,317.36,2.79,1.6,2023-06-26,0822,A,93,6.1NRT,285.18,79.49,N
48.48817,-77.01285,314.71,2.78,1.59,2023-06-26,0822,A,86,6.1NRT,283.78,69.8,N
29.63133,-108.58347,303.86,3.95,1.85,2023-06-26,1006,A,57,6.1NRT,291.9,38.51,N
29.48104,-108.02673,321.43,4.34,1.92,2023-06-26,1006,A,100,6.1NRT,284.46,178.77,N
29.6257,-108.59101,303.45,3.95,1.85,2023-06-26,1006,A,54,6.1NRT,291.98,33.96,N
29.47904,-108.03503,314.97,4.34,1.92,2023-06-26,1006,A,90,6.1NRT,283.74,128.69,N
29.46911,-107.99289,305.95,4.38,1.93,2023-06-26,1006,A,66,6.1NRT,285.02,77.7,N
42.69446,-111.59227,306.73,1.26,1.12,2023-06-26,1004,A,69,6.1NRT,277.87,15.63,N
42.68475,-111.59553,300.95,1.26,1.12,2023-06-26,1004,A,19,6.1NRT,277.67,10.4,N
17.83873,-90.673,355.63,1.53,1.22,2023-06-26,1923,A,98,6.1NRT,306.18,110.47,D
17.83612,-93.11691,349.37,2.31,1.47,2023-06-26,1923,A,94,6.1NRT,298.51,174.54,D
17.83221,-93.1382,325.11,2.32,1.47,2023-06-26,1923,A,76,6.1NRT,298.39,45.56,D
17.88943,-93.19444,328.57,2.34,1.48,2023-06-26,1923,A,80,6.1NRT,298.77,57.82,D
17.90293,-93.17982,322.22,2.33,1.48,2023-06-26,1923,A,72,6.1NRT,298.2,36.72,D
17.89898,-93.20113,320.75,2.34,1.48,2023-06-26,1923,A,70,6.1NRT,298.99,32.06,D
17.87222,-93.49325,317.44,2.47,1.51,2023-06-26,1923,A,63,6.1NRT,295.85,28.52,D
17.86803,-93.5159,315.17,2.48,1.52,2023-06-26,1923,A,56,6.1NRT,296.37,21.32,D
17.90611,-93.38393,319.25,2.42,1.5,2023-06-26,1923,A,48,6.1NRT,296.67,35.19,D
18.72641,-90.08396,322.02,1.35,1.15,2023-06-26,1923,A,41,6.1NRT,304.01,11.57,D
18.0895,-94.04879,313.69,2.69,1.57,2023-06-26,1923,A,57,6.1NRT,293.44,30.25,D
18.09405,-94.05446,311.71,2.69,1.57,2023-06-26,1923,A,50,6.1NRT,293.15,22.98,D
18.19986,-94.02569,311.08,2.66,1.57,2023-06-26,1923,A,34,6.1NRT,292.68,20.16,D
19.308,-90.11218,324.62,1.33,1.14,2023-06-26,1923,A,38,6.1NRT,304.58,20.27,D
19.44636,-89.51877,333.04,1.22,1.1,2023-06-26,1923,A,60,6.1NRT,303.35,27.8,D
19.41223,-89.78753,325.51,1.27,1.12,2023-06-26,1923,A,55,6.1NRT,300.03,17.76,D
19.54235,-89.68523,342.02,1.25,1.11,2023-06-26,1923,A,89,6.1NRT,302.78,42.55,D
